feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,labels
8.107488704048869677e-01,1.668589399940094253e+01,-2.004999148971314149e+00,1.483666466878514179e+01,2.266802636273790839e+01,6.656908427337617340e+00,3.497495056301929583e+00,4.258380669087354242e+00,4.437629566748485743e+00,1.153947869954740391e+01,1.106064212147823866e+01,8.443394201384769815e+00,1.686142313066976683e+01,9.170332761876936800e+00,5.079937724659405518e+00,9.525685901478329498e+00,5.080385184857423297e+00,7.820016849652664526e+00,1.421064367688408048e+01,5.466049316309369743e+00,-5.541237269020321543e-01,-7.973238613634541228e-01,4.758065313615319702e+00,1.065369032035570029e+01,9.791813732703513296e+00,2.308662494571176449e+00,1.304820457163387104e+01,8.368188013145054782e+00,3.156941995954096303e+00,3.646388953371567432e+00,2.616022988482169964e+00,2.131977881366894589e+00,6.911468222367727066e+00,1.927730454272637839e-01,-1.159391176154614067e+00,1.553527047252194482e+00,6.303568634283297278e+00,9.758987440322119511e+00,8.335775562650962200e+00,4.757250524015536719e+00,9.444677082366737864e+00,1.798412257230999955e+00,2.360893354559157498e+00,5.418676045997398383e+00,3.417052630597892993e+00,4.761148678739358431e+00,5.683934127130068070e+00,2.637713200143506409e+00,4.245420581395627502e-01,-3.683379240654488740e+00,1.562167528614669010e+00,2.657032923458248597e+00,3.828986102424452920e+00,-1.546951673036112140e+00,5.393516253159822860e+00,-1.912254672587484272e+00,-1.375242015410333529e+01,-9.870002840876017203e+00,-1.157135797042709235e+01,-1.201579462312995439e+01,-9.794335646928825412e+00,-1.676914183151674109e+01,-1.635995151580511831e+01,-1.724088024346707115e+01,-1.548789447659428475e+01,-1.245649585419631578e+01,-8.999801812505722864e+00,-1.589225317957066963e+01,-9.763910270011617598e+00,-1.652752243563364942e+01,1
6.365267142478630014e+00,6.810323206588290823e+00,5.984155198680341847e+00,6.249811419348680452e+00,1.558361791986933031e+00,9.455475391832248278e+00,-6.539997733436330840e+00,-5.858530377743993434e+00,5.289072079230906498e-01,1.970429842798024245e+00,-1.043804799496667268e+00,1.075826945062864359e+00,4.445204194251952678e+00,-1.380269022578014315e+00,1.159407764908000349e+00,8.819922816058964887e-01,1.055575277139896961e+00,1.066780874657617950e+00,1.784384589555740568e-03,1.313815153313476713e+01,4.600142832177514407e+00,4.241865290114682274e+00,8.123581246650461551e+00,8.580317797988232797e+00,7.541807546365641990e+00,1.077889165576111585e+00,8.035503273236720645e+00,2.884665830528663211e-01,7.153413235704781936e-01,3.155896012179515431e+00,1.004971653596351766e+00,1.351236809783261883e+00,-9.637260246119168372e-02,6.252635799081920354e+00,8.041508126604075546e-01,6.565942477420848578e-01,3.760273146993533988e+00,7.157931408244595950e+00,7.720844050218754973e+00,3.246070893643862587e-01,5.684348717589003286e+00,-5.236104920159060372e-01,-3.879652921889949369e+00,-1.214196632545621046e-01,-2.708869847381070173e+00,-2.900853985954456871e+00,-3.659353755891593174e+00,1.208822838951441270e+00,-1.813070244496985728e+00,-4.220614066767282679e+00,8.930382216788993466e-01,1.093588486445932428e+00,2.930055536341518163e+00,-7.374270172014372626e+00,2.760751936660435835e+00,-6.248237826076993073e+00,-1.940043411155986064e+01,-1.726893335611025648e+01,-1.975858604711128308e+01,-1.802100906810874292e+01,-1.983057757112619512e+01,-1.925196695597212582e+01,-2.248562426640298284e+01,-2.487855233080319550e+01,-2.206230073372217149e+01,-1.924556728284753149e+01,-1.314193871690204851e+01,-1.940570867849046621e+01,-1.320570979961982694e+01,-2.402931419346142761e+01,1
3.212153289674661405e+00,2.094242893311783593e+00,3.908445646555799957e+00,3.376345141407329553e+00,6.224442552790852012e+00,-1.914600466903359777e-01,-5.873516225939430235e+00,-4.297710054140017277e+00,1.399183271201438206e-01,9.566334050671111422e-01,2.338399195669349506e+00,-1.045236741296075689e+00,6.972751517071543503e+00,-2.609953564930388215e+00,7.044850074962046627e+00,6.666749904326854548e+00,7.427057535574991931e+00,6.692851324151609660e+00,7.609480066843845592e+00,-9.023986663284444543e-01,8.821820898870102567e+00,5.989435852460829324e-01,4.140304967513616319e+00,3.833948484903227705e+00,4.746217879946579288e+00,1.552075584387660800e+00,7.804854962012241160e+00,3.162131204905512583e+00,1.715135267103511829e+00,2.131352082129792880e+00,1.565029951424767640e+00,5.646704428534402576e-01,1.738322402194277139e+00,-5.404159113903725498e+00,9.062601187887816323e+00,3.595812503992245279e+00,2.882313960470643366e+00,6.783544398338202441e+00,5.742723260127715612e+00,-5.215519942608725090e-01,5.308841703608038642e+00,-4.506200368498922137e-01,5.566372130998624712e-01,1.110281853018547649e+00,-3.586108901966580387e-01,-5.346120290131214370e-01,-1.737945148702096487e+00,-2.908591392197583225e+00,3.751853126568666319e+00,2.679351782772333213e+00,2.382697891377991262e+00,4.776715668296614759e+00,3.212464015794761707e+00,-2.229640585122707019e+00,3.973402184044198204e+00,-3.323243346784030550e+00,-1.658751819653764414e+01,-1.683422790364455679e+01,-1.677930386344176128e+01,-1.721578646454919337e+01,-1.810469977874150516e+01,-1.704101080778518806e+01,-1.062129284989223166e+01,-1.404365326051354934e+01,-1.711327257402114910e+01,-1.437193103607261335e+01,-1.454353758890517412e+01,-2.041874923057021718e+01,-1.398905418781741972e+01,-2.242007299492320627e+01,1
5.575420889354343323e+00,5.552243037719557073e+00,4.509359429875027026e+00,1.527310222908998316e+00,-3.170975065493183198e+00,-9.572393556635512279e-01,-5.083701919878611086e+00,-1.701631956643813837e+00,2.319076700060545893e+00,7.986075198219791949e-01,6.209756777196652422e+00,-1.136811278091043098e+00,6.470281796098527494e+00,2.336683513887185537e+00,3.173825199314851186e+00,4.128648833251738814e+00,4.167751124800678220e+00,4.682564074258402265e+00,2.292224191378368303e+00,3.133381529783212383e+00,4.234703193695041890e+00,1.384854119103797299e+00,3.070090152158644337e+00,3.011189224726956937e+00,7.017794251767353941e+00,-3.934601219748175893e+00,7.263620712909657939e+00,1.758398372316854141e+00,5.588880401805336184e+00,3.520120813120648506e+00,3.891495824530599723e+00,9.062509086986533235e-01,5.501264462983517234e-01,-1.433129360037372901e+00,3.824253245229838782e+00,2.055388595692311693e+00,5.502843051335211122e+00,8.098137570377367922e+00,7.677716277475022721e+00,-2.323243672448492003e-01,7.464920731530955145e+00,1.979196747109251087e+00,-2.579866053867754250e+00,-2.014421983537262317e+00,-1.364121231187633176e+00,-2.579093052694104493e+00,-2.218518401624578917e+00,-1.456648080275557922e+00,2.383763089313604144e+00,-1.458739206199618055e+00,4.298312496255949910e-01,5.631420083428874124e-01,6.417960597430739933e-02,-6.371065911024896167e+00,5.462117321702320005e-01,-3.294082863798359018e+00,-1.987738580959429768e+01,-2.038807541558112391e+01,-1.989322116362279047e+01,-1.852520310348643306e+01,-1.930418721028041773e+01,-1.797308425038761825e+01,-1.541613156726187661e+01,-1.496221102123580948e+01,-1.622657260451387984e+01,-1.687453886142781556e+01,-1.864658835332087250e+01,-2.126799267067356070e+01,-1.813760565292927751e+01,-2.156786017510923514e+01,1
-1.527005411396149315e+00,-2.076231039555606284e+00,-2.836066234141627174e+00,-3.007757166082146494e+00,-2.499868000386904043e+00,-2.012971714441973869e+00,-5.419769758870528698e+00,-2.061906042450997401e+00,2.442316586924093702e+00,-1.317546442442799171e+00,-1.298709809780161706e+00,-2.679827423781725226e+00,1.945680033668624187e+00,4.507889310176855346e+00,5.416547974822567113e+00,2.822788892116127712e+00,4.703956288063773528e+00,2.821416706501290950e+00,-2.476710094998230360e+00,2.036424069797293956e+00,-1.970405136437161975e+00,-2.186729070276620224e+00,4.046454785442173296e+00,1.495834821259076630e+00,5.073426213675532814e+00,1.829710466011524650e+00,4.859428109133542506e+00,2.064273275509572514e+00,-2.532524113483479944e+00,-5.545760075713570991e+00,-1.670720347508602766e+00,-1.288332607602889146e+00,-4.489617693297363488e+00,1.376783187447576218e+00,8.215322222071787250e-02,4.863268946289370231e-01,8.110584915667912398e+00,8.301732806416620036e+00,7.288516984523866427e+00,-1.601433253488252717e+00,6.300639026121672259e+00,3.787591813324406309e-01,-2.200520433501175432e+00,-2.215405240818296928e+00,-2.053751227990069150e+00,-1.727766258562139390e+00,-2.677093679699348971e+00,-2.170051910144685792e+00,-4.373247778749530745e+00,-4.007092150812331610e+00,-2.114324010556190014e+00,1.110522369796937969e+00,-1.266402657329397163e+00,-6.280539601136843508e+00,1.074103923553459738e+00,-4.669536454950453219e+00,-2.044097029263571841e+01,-2.051618654112337481e+01,-2.180754011058946773e+01,-2.028853225988040165e+01,-2.034601631418401269e+01,-1.969774899269176771e+01,-2.108438057300093504e+01,-2.304603154454180469e+01,-2.098265433160757354e+01,-1.931449223207594201e+01,-2.298661085209226584e+01,-2.295137841301353987e+01,-1.821460997060285081e+01,-2.359182483296521227e+01,1
-7.784715924751883787e-01,-3.366183487474527336e+00,-1.328802021231619390e+00,-6.779057781106794245e+00,-3.175682716380316073e+00,1.663852021124781755e-01,-3.040567002895393500e+00,-7.328665359537525070e+00,-3.866634586480796276e+00,-1.169164663772098267e+00,-4.223440806882891252e+00,-2.516252404055308478e+00,2.498855823557970091e+00,-2.638106448117585323e+00,4.234014153574024775e+00,6.161330180499536624e+00,2.643492053693974775e+00,1.470935606214509805e+00,3.777568996023691117e+00,1.838990314697362127e-01,3.999538099211277675e+00,-2.580354249135833999e+00,1.721683758941510822e+00,4.400846661764727052e+00,5.372925355525610236e+00,-6.096308221960973217e-01,6.859243632337551411e+00,1.436326574839614123e+00,5.069757368075481274e+00,-1.721529331273585983e+00,5.477913377881466594e+00,1.453973565477112873e+00,-7.222432624261807987e+00,-3.678370396478582438e-01,7.095847375498637311e-01,1.717366657077054271e+00,7.210529433880097372e+00,7.634405561457040967e+00,8.784170491593984664e+00,2.096381626569646439e+00,9.012322724873889968e+00,1.405187824221349580e+00,-2.054643363728153371e+00,-1.854718189055565070e+00,-2.039845817514391424e+00,-2.163184964936613053e+00,-3.280527063551794242e+00,-6.801551218985065761e-01,-3.930474232208001073e+00,-5.853870569079639985e+00,-1.118915056555960907e+00,2.007581400961343743e+00,9.188231164472047130e-01,-7.477204517403553297e+00,1.336082217078114365e+00,-3.841935582603391630e+00,-2.025047722737520317e+01,-1.849589170861874621e+01,-2.096905484503847106e+01,-1.967992816152365165e+01,-2.153268555684187291e+01,-1.931913182343770075e+01,-2.253984426446663036e+01,-2.471683254812619879e+01,-2.223966447734332874e+01,-1.853959377183906554e+01,-2.164694097208953849e+01,-2.258483445239195930e+01,-1.853309681211600690e+01,-2.169333958206422963e+01,1
-7.155991509465724487e-01,-4.274824207618602934e+00,-1.543977755251282558e+00,-4.683950809787499558e+00,-1.698832526874253235e+00,-1.100118394517184583e+01,-7.062753383479423164e+00,-3.525059501636399695e+00,-7.182184779608549730e-02,1.125446345746750332e+01,6.599467560214870021e-01,-1.148845333569222804e+00,6.004620000972867855e-01,-3.490752611418834306e+00,5.211956507998400490e+00,2.599621999684374352e+00,5.377696874650741421e+00,4.685314107135425843e+00,8.747913731519734171e-01,2.758959449412411447e-01,-2.446805745706429391e+00,9.301218118902667698e-01,3.766279354052634254e+00,8.379016700982779398e+00,6.921654485611764329e+00,2.846571576420134697e+00,7.395744347031363297e+00,5.583223933137778650e-01,3.532582612241158326e+00,-9.434269172812139725e-01,3.246390766139747086e+00,-4.166859138799754447e+00,-3.126813251584720010e+00,1.212865339564166645e+00,-4.177914177912841254e+00,-4.833361366633833534e+00,1.554050412957067584e+00,3.635359120271229649e+00,3.020567971169244359e+00,-7.799185401109642868e-01,3.611118154409499237e+00,-1.759518294045124609e+00,-2.499302250580817564e+00,-2.410501786339600994e+00,-2.830222671928358746e+00,-2.662476560485736332e+00,-4.390884568503677698e+00,-2.080577697067736320e+00,-5.363501734233849128e+00,-6.409300798709978153e+00,-9.785065823542158370e-01,4.736652518492309172e-01,1.978977123918178871e-01,-6.154480605794781845e+00,1.049018455955608609e+00,-5.457695371139109852e+00,-1.922439912379498494e+01,-2.123278600625803492e+01,-2.080939121246899504e+01,-2.096795136374312918e+01,-2.121554055771987279e+01,-1.898611283175660347e+01,-2.208900411480800940e+01,-2.309233325414341209e+01,-2.101140933483495843e+01,-1.868435194815970135e+01,-2.227144498044543042e+01,-2.357025192050115692e+01,-1.826547090222917191e+01,-2.218461850267590307e+01,1
1.730018578528904172e+00,-3.696388293126422919e+00,-1.726471573139946925e+00,-6.736875192022752756e+00,3.022914967701978206e+00,3.813047688075860142e-01,-1.478082531344853123e+00,-2.752217943489164487e+00,4.903458053952682860e+00,4.267084759561946328e+00,-1.729321064271067021e+00,-6.845507029278992128e+00,1.117197777651902424e+00,-4.460240856808947107e+00,7.201874860846960047e+00,3.631926879566188759e+00,6.109288793373019111e+00,-5.532462901425194701e-02,3.413327035450281599e+00,2.171198045790657893e+00,-1.814221425335421412e+00,3.106986382772319311e-01,5.938975005539467666e+00,7.592773526415219187e+00,6.232166351661994064e+00,1.424707640759443450e+00,8.020176824740326893e+00,1.488768953850907018e+00,3.758691229669340217e+00,1.187383770408188655e+00,3.921237040304745847e+00,5.156181921439039195e-01,-1.297775030561918452e+00,-1.332772417612653859e+00,1.383067164434657326e-01,1.980974633438961519e+00,6.409621337619141990e+00,8.765254612392849864e+00,8.220675377425198604e+00,1.679984024108262641e+00,6.952138286223041419e+00,4.618410782606904297e-01,-4.820314729673843557e-01,-3.174651027879839660e+00,-1.665674319620694011e+00,-2.221832428751866484e+00,-3.965720683577307337e+00,-2.787967594135797089e+00,-4.935828864373551284e+00,-3.401744768103350580e+00,6.484278380534612696e-01,1.663954140708123308e+00,7.091241050897065801e-01,-3.243803729233714961e+00,2.168958501872181976e+00,-3.906049855592465203e+00,-2.051184572657433591e+01,-2.229881960968738497e+01,-2.063017561887173912e+01,-2.163921197976692312e+01,-2.073320145495826239e+01,-1.819630597974200725e+01,-2.130833252499516561e+01,-2.316052612213595197e+01,-2.178612387409831186e+01,-1.729956536260524658e+01,-2.155489579681917434e+01,-2.338736853212863664e+01,-1.861174842862631706e+01,-2.374169223144987839e+01,1
-5.736709090022095170e-01,-7.077183845490671033e+00,-4.417790799109194033e+00,-4.995002206242619813e+00,7.404786680022180656e-01,-5.967134875432313024e+00,-1.029798079921974363e+01,-8.697981073404786656e+00,-5.667494326972708940e+00,-2.349390884805580448e+00,-9.862888372765363787e-01,-6.897789906968891938e-01,3.166169859935691555e+00,-2.297785393233109819e+00,4.423686078886380102e+00,-3.749291534543402471e-01,4.939398387591441342e+00,7.478846320217615862e-01,-5.364323182935479828e-01,-2.820415058483699777e+00,1.902738508574753240e+00,-8.439273312432242768e-01,2.512475898089396864e-01,5.566498644196595791e+00,6.072894469246602256e+00,-3.293090845430048930e+00,2.643394390002505645e+00,2.115265095611507995e+00,3.849637398318057069e-01,3.167283494398132504e+00,2.091770551572977865e+00,-1.347408265196224919e+00,1.837172732641390860e-01,-2.999984334315652923e+00,5.100993049909241073e+00,5.872109614541721534e+00,7.394474880439111608e+00,8.482968930244373595e+00,5.473482359415121401e+00,6.446327594400146355e-01,6.782598952538479331e+00,1.626222179634119192e+00,-3.577039356295614425e+00,-3.755997226581555548e+00,-2.909342141766760648e+00,-2.288476429811970636e+00,-1.666615965116844844e+00,-1.162495711980094937e+00,2.151208295922793834e+00,-1.347375121569360568e+00,4.502228626915542875e-02,5.690554990226176502e-01,-6.407446784711935406e-01,-6.167003604417733875e+00,2.424392525932143716e+00,-7.002812712537011208e+00,-2.039182222438202174e+01,-1.940494825997050299e+01,-1.995733041060283242e+01,-1.794404505245684334e+01,-2.257192550767888051e+01,-2.088329151770137315e+01,-1.502087883055290440e+01,-1.816514778978759281e+01,-1.816586968655541412e+01,-1.537609982042131307e+01,-1.847908303380870620e+01,-2.148513077408753347e+01,-1.502348925557331505e+01,-2.260089749848352625e+01,1
1.005254444324308949e+01,8.569288672787971350e+00,7.641321803537015178e+00,5.586428226068099967e+00,-1.832244232939299611e+00,-3.886264823543690849e-01,-3.900401255569706738e+00,-1.388394470878187237e+00,1.500305871495725807e+00,3.453650264417289062e+00,1.144286053075567855e+00,-6.811501765062301317e+00,3.735651344125577200e+00,2.730743882935983358e+00,5.624463012874188372e+00,6.153864209278985697e+00,5.894867351645045161e+00,4.998671837779534499e+00,2.429402481984040296e+00,2.848884964718320645e-01,-3.605940139497926800e-01,-4.496870118447579001e-01,1.902363488957196980e+00,3.323352704241420152e-01,3.526831259369777261e+00,-2.097119807664527880e+00,6.093789416554141525e+00,-1.765511544580677272e+00,3.239649188040635508e+00,1.971641028905282589e+00,1.209133691921906895e+00,6.301895946945615945e-01,8.761704767915339254e-01,1.146886255391047937e+00,-1.575246842563275518e+00,-4.976078379260780338e+00,6.083990835855483947e-01,1.581942775953609548e+00,1.525689434610034700e+00,-7.734965789044274675e-01,3.821072074969945831e+00,-3.402399396448243074e+00,-2.026515128843804359e+00,-4.044650550833726932e+00,-1.389921402132068495e+00,-1.355336997608919347e+00,-4.010375257877319299e+00,-9.063500629209292336e-01,-4.487842693048705200e+00,-4.146750511385865146e+00,3.431141790364864441e-01,2.038738570946550865e+00,-4.608931753770418305e-01,-4.623177033312114048e+00,2.373675522965255080e+00,-4.822717093315215031e+00,-2.190805138956958231e+01,-2.250219353947197831e+01,-2.213252297531028390e+01,-2.068040390947855656e+01,-2.040176026746647153e+01,-2.006270784410756391e+01,-2.102456357903309936e+01,-2.385278615380468281e+01,-2.057288194430320516e+01,-1.710890162650996515e+01,-2.028681381790208960e+01,-2.346649054539300394e+01,-1.759776347656716666e+01,-2.216440285605686711e+01,1
1.495902366686676821e+01,7.965985193153949595e+00,9.028063995575305256e+00,6.067695954119000312e+00,-2.414002400933374481e+00,-2.875907596019980250e+00,-2.856992475956823707e+00,-2.019746179830212984e+00,2.113151134078758986e+00,2.038715069907999222e-01,6.558970988084674936e+00,4.171185326815064265e+00,9.598612945462724255e+00,5.841337959881357733e+00,1.030163143246579693e+01,5.260736629732615022e+00,8.930270103883403365e+00,4.507881929415224143e+00,6.757579776071571676e-01,9.616650041732317078e+00,3.245930529253461927e+00,3.776808988275425882e+00,8.962766283802899636e+00,9.586918271864870889e+00,9.074802384704891978e+00,3.761784649996112062e+00,8.580949586917807181e+00,3.124001597596300250e+00,2.206923965171461166e+00,3.418790471641167894e+00,2.346265241743339836e+00,1.683326074145192086e+00,-8.629907360714710318e-01,2.227202626296293619e+00,-2.474518292842291523e+00,3.209399512807056820e-01,3.903292329928913507e+00,4.327768015018248704e+00,4.588112296777110188e+00,-1.189902372982752699e+00,5.483470273523908922e+00,1.699006315844210357e+00,5.585385676206038319e-01,-1.630110924878918288e+00,2.256970776915911969e-02,-1.750932170127579734e+00,-2.387844263556331725e+00,1.220411534687117605e+00,-2.687342766349251288e+00,-4.320269660160144909e+00,-7.597613356336465618e-01,1.156920426687135794e+00,1.243006276347862871e+00,-3.625828953859694170e+00,1.376259017253325556e+00,-3.188571506363817587e+00,-2.145948520202957255e+01,-2.175950654834939613e+01,-2.258344890544236705e+01,-2.102579083584105746e+01,-2.302719820996389899e+01,-1.669740910471596607e+01,-2.014012921868635075e+01,-2.440681517392127020e+01,-2.050562160043771343e+01,-2.030158935696158551e+01,-1.928140713213788615e+01,-2.261003714973691459e+01,-1.988870346014470059e+01,-2.078081768461393608e+01,1
3.096343604085430634e+00,3.710267409731007326e-01,2.203863743076485804e+00,5.918006247508168782e-02,-5.238728432015113956e-01,-2.770067621766369559e+00,-1.305303623868514507e+00,-4.347215764056924669e+00,-2.056836612641059769e+00,-1.397695326712504515e+00,-1.360677191666582520e+00,-5.525340622281680325e+00,1.467681813574841510e+00,-4.960130380833748909e+00,4.088099239056822931e+00,4.251086199071911764e-01,2.600045805287411582e+00,2.330841031392229257e-01,-4.334725206380213081e+00,-5.760405176225088519e-01,-3.068954965685173897e-01,-4.265472410834999728e+00,1.722026983688474955e+00,4.396140845281415466e+00,3.654879162127753656e+00,-1.122496385509690775e+00,5.154329332948084819e+00,-5.056603656243997769e+00,1.710853731225315366e+00,2.418868397188971731e+00,2.334702717100833880e+00,1.305719512717234521e+00,-2.056616669575319190e+00,-1.516482882407570676e+00,-2.154632983762157394e+00,-9.092655620380650783e-01,5.144341019528098080e+00,3.803120649939780051e+00,2.263386462152852996e+00,-2.264068050382786357e+00,3.084633953125281991e+00,-2.960185270671416902e+00,-1.962588682404523777e+00,-2.010455696119004099e+00,-2.667160862224337681e+00,-2.577546061948779332e+00,-4.251203210479040706e+00,-2.740281024934116405e-01,-3.311701308537347899e+00,-3.788224509870984136e+00,-9.765142315517703064e-01,8.090096831725696047e-01,-1.132226136458593491e+00,-6.146988494279531423e+00,-4.377585003614498094e-02,-4.354483767682850726e+00,-2.126242065741651643e+01,-2.123572854560535816e+01,-2.116738228787650655e+01,-2.183812527602715647e+01,-2.249728316946372075e+01,-1.924460184133169705e+01,-2.332865500196505337e+01,-2.042118015733690939e+01,-1.766843164405836575e+01,-1.542033095872752568e+01,-1.975084451168580202e+01,-2.167420391106331579e+01,-1.856328421256977634e+01,-2.222899866590765683e+01,1
3.770597902326052520e+00,1.203414885911545440e+00,2.668782888203114378e+00,-2.241244627630246011e+00,-1.156591111512618175e+00,-3.655878505597308425e+00,-7.803506670644538623e+00,-8.213817104379366185e+00,-3.550380605362033926e+00,7.327300904561148687e-02,3.610701744621575227e+00,5.174068428251391571e-01,4.913361125642206062e+00,-4.453380494983544047e+00,2.982176897209782851e+00,-4.239416066866940058e-01,3.052782364371125379e+00,-1.694111888130054533e+00,-5.192664564329948496e-01,-6.056519102373809638e-01,-6.491456552549665915e-01,-2.627558546381565385e+00,2.460494804982007899e+00,2.717144052527803999e-01,2.734373382206308101e+00,-2.307625476334698167e+00,4.551177722518980673e+00,-2.501794493755195692e+00,2.041028305135339505e+00,-1.204535892205431002e+00,2.918569344995091797e+00,-9.136040891088988980e-01,-2.389179179395032104e+00,6.959586942613648075e-01,-2.292669900469622046e+00,-5.366797903495224453e+00,1.630977210689741885e-01,2.354155739356615928e+00,3.318889629189620383e+00,-3.004505130795201762e+00,4.840271807071729881e+00,-2.703084691575563969e+00,-2.546438913464904363e+00,-3.909811015465396444e+00,-1.239793654824056679e+00,-3.380841937213244108e+00,-3.914050098338338834e+00,-5.227229737251053443e-01,-4.397564672008605235e+00,-6.127529631097713647e+00,-2.441268780754459300e+00,-4.704674098604764154e-01,-2.230640452881220703e+00,-6.644868730155829795e+00,1.237064344305992963e-01,-8.248377385082083180e+00,-2.147009304052157930e+01,-2.525009206579450094e+01,-2.241446152807635883e+01,-1.990407896432955681e+01,-2.037023604039501379e+01,-2.075255736133855677e+01,-2.399449290929480583e+01,-2.274794219671598938e+01,-2.064543529432931379e+01,-1.832529388337139764e+01,-2.181094750255666526e+01,-2.326889488067377698e+01,-1.904671566670501193e+01,-2.468468533766003503e+01,1
1.485206867464237579e+00,-5.283961620159028705e+00,1.111836851427458139e+00,-2.379612308289532852e+00,-3.049340686021393854e+00,-8.675791393265235740e+00,-7.060838646936390184e+00,-4.653304516808991487e+00,-1.000468325748768761e+00,2.483536225275062015e-01,2.668893328664922127e+00,-3.539637452318360911e+00,4.227305132201843563e+00,-2.137162470899436340e+00,3.301707748891599792e+00,5.649623217444480483e-01,3.687864322168004527e+00,-4.464865008625831799e-01,6.457265383223551591e-01,-3.485491044065888389e+00,-2.543403003832496623e+00,-2.627363437920132938e+00,4.530064003687652274e+00,5.836230792580173521e+00,6.342122556574111947e+00,1.194313966731797239e+00,7.255860155269690637e+00,-3.325143529231514572e-01,1.539284239133234644e+00,-2.595041222670664283e+00,-1.080470875797351571e+00,-1.873316034244327133e+00,-2.355489022499431151e+00,-2.025262029334026437e+00,-3.032128885054240275e+00,-4.326166164295799810e+00,-1.471309272781635147e-01,-9.966554189342620163e-01,-2.209024120494447185e+00,-5.275341633109510653e+00,-5.760067996229681908e-01,-6.193080122823885425e+00,-5.083938478661063520e+00,-3.442473831549770047e+00,-4.130895711225153200e+00,-4.513065885768182461e+00,-2.246242397552555392e+00,-1.516184903968004205e+00,-3.242523226568172490e+00,-5.593874841250551455e+00,-1.549927101551118680e+00,2.677834602751096860e+00,-2.006030638714208170e+00,-8.101147046382042305e+00,-1.642508537519597134e+00,-6.375044029075955798e+00,-2.441019379441582871e+01,-2.441310556587627545e+01,-2.324054509629950971e+01,-1.819055257691812599e+01,-2.051178514531190444e+01,-2.225777007083971526e+01,-2.322016785456853682e+01,-2.493944553272912756e+01,-2.186509350092907766e+01,-1.831813092340794569e+01,-2.346027639510399965e+01,-2.436116918477220850e+01,-2.293108037185236014e+01,-2.250620996956665820e+01,1
9.647288257365959296e+00,-2.712927324209779556e+00,1.054565999548050304e+00,1.130102623129799255e+01,7.598190938200510836e+00,1.543039908519497416e+01,2.532877222513622018e-01,-3.705766962545224086e+00,1.702617474739445669e+01,9.074671902738788987e+00,3.514861282349643457e+00,9.769817238049108843e-01,4.252364196317981460e+00,8.696857357239551334e+00,4.128206928206992643e+00,1.511819646738349343e-01,9.803414002423171958e-01,1.075153378354233702e+01,6.609239857253114359e+00,1.179789468325573765e+01,2.825769949480342991e+00,2.271176837513830371e+00,5.131096308026406483e+00,7.215359100002968873e+00,5.338076639393485756e+00,-1.791861148074946009e+00,3.857273878442020631e+00,1.062245150766739066e+01,5.227009076565385826e+00,8.393759648647503013e-01,4.169841282938443250e+00,4.274509771411330483e+00,-3.115320976065941050e+00,2.213914000853658859e+00,2.085316810569989077e+00,3.009078385991401206e+00,7.703600565730462257e+00,7.303546537826517415e+00,5.698546212678397893e+00,3.152332736695034221e+00,7.103033250365058393e+00,3.864045962259528899e+00,2.922675864466736773e+00,1.917759731442633342e+00,3.258281988381173111e+00,1.416296241442017267e+00,3.117093448555368074e+00,6.332589255100941728e+00,5.884062167654311892e+00,3.912329617913810953e+00,8.306627776819912157e+00,8.451779928060847880e+00,5.784043010547059716e+00,7.374635082169035405e-01,6.676664940658793235e+00,7.953093153314850783e-01,-1.450928745200566716e+01,-1.625238428605315377e+01,-1.559278604520478595e+01,-1.392891831818774939e+01,-1.407678777070272780e+01,-1.109647222073026640e+01,-1.067717796968254085e+01,-1.569940838787601933e+01,-1.285668364914852191e+01,-1.473825557681892917e+01,-1.398210518436762229e+01,-1.815136640686640135e+01,-1.406418887321019362e+01,-1.904189699201991104e+01,1
